Time,Share
1403913319,0.10401002506265664
1403998692,0.16106442577030813
1404086275,0.19678714859437751
1404172224,0.17402945113788487
1404252566,0.15974025974025974
1404343452,0.138996138996139
1404431084,0.09536784741144415
1404517781,0.1309987029831388
1404600737,0.148005148005148
1404690443,0.11548223350253807
1404777001,0.1773981603153745
1404863128,0.18773946360153257
1404950386,0.15034965034965034
1405034469,0.14407814407814407
1405122957,0.14125
1405208658,0.15355329949238578
1405295450,0.14757969303423848
1405381576,0.15514809590973203
1405468476,0.13959085439229843
1405554938,0.15143246930422918
1405641183,0.13771712158808933
1405727514,0.14359637774902975
1405814064,0.12568306010928962
1405900682,0.12647754137115838
1405987177,0.1378413524057217
1406073165,0.13224181360201512
1406159862,0.13696808510638298
1406246351,0.16038882138517618
1406332242,0.12625
1406418587,0.14250309789343246
1406504961,0.13745271122320302
1406589786,0.1654228855721393
1406676732,0.14481897627965043
1406764179,0.15653298835705046
1406824670,0.12247324613555291
1406936928,0.09973753280839895
1407023923,0.11413748378728923
1407108659,0.1781818181818182
1407196482,0.2645962732919255
1407282990,0.21909424724602203
1407368998,0.21561338289962825
1407455504,0.19117647058823528
1407534076,0.2281134401972873
1407626923,0.1503184713375796
1407714923,0.25669099756691
1407800657,0.1797752808988764
1407885409,0.14074074074074075
1407973912,0.13866666666666666
1408060568,0.13599062133645956
1408146589,0.1
1408232171,0.09726027397260274
1408318889,0.10099573257467995
1408405957,0.19066666666666668
1408491144,0.15514809590973203
1408576750,0.12725090036014405
1408665595,0.16901408450704225
1408751844,0.13138686131386862
1408837261,0.14965986394557823
1408924591,0.13620071684587814
1409010730,0.11855670103092783
1409097186,0.11447811447811448
1409182688,0.11336515513126491
1409269564,0.1116751269035533
1409356400,0.13448275862068965
1409441831,0.10463733650416171
1409529077,0.15820543093270367
1409615547,0.13272311212814644
1409702260,0.1341772151898734
1409788364,0.13768961493582263
1409873760,0.12864077669902912
1409961287,0.16467780429594273
1410047938,0.16293532338308458
1410134366,0.1601423487544484
1410220764,0.12563451776649745
1410302876,0.12836185819070906
1410393549,0.14285714285714285
1410479966,0.1301775147928994
1410564078,0.1275
1410652568,0.1093167701863354
1410736706,0.12956810631229235
1410825294,0.1223021582733813
1410911075,0.13054830287206268
1410997982,0.0852803738317757
1411084657,0.07847800237812129
1411170691,0.07151819322459223
1411257236,0.07565011820330969
1411343724,0.12577065351418001
1411430064,0.10396039603960396
1411516717,0.11942098914354644
1411601352,0.10583941605839416
1411689335,0.14154652686762778
1411775640,0.12911725955204217
1411861734,0.10081112398609501
1411947402,0.1232876712328767
1412034523,0.11244019138755981
1412121551,0.1100123609394314
1412203049,0.09475032010243278
1412293417,0.1141439205955335
1412379799,0.11696658097686376
1412466697,0.11038107752956636
1412553473,0.10533333333333333
1412638553,0.09578544061302682
1412725551,0.09330143540669857
1412812638,0.14562002275312855
1412897964,0.11852861035422343
1412985348,0.1468005018820577
1413071678,0.13624338624338625
1413158390,0.09718670076726342
1413244284,0.10599078341013825
1413329512,0.09653465346534654
1413417286,0.11646586345381527
1413502867,0.22340425531914893
1413588474,0.11004784688995216
1413676234,0.14747736093143596
1413758965,0.125
1413848156,0.11584553928095873
1413935215,0.10739030023094688
1414022307,0.142692750287687
1414108531,0.11514392991239049
1414194045,0.14927184466019416
1414280019,0.12698412698412698
1414365999,0.13990267639902676
1414454206,0.15617433414043583
1414539917,0.15270935960591134
1414624751,0.1410105757931845
1414713569,0.12373737373737374
1414798936,0.11538461538461539
1414884523,0.11691259931895573
1414972459,0.1352405721716515
1415059059,0.12647754137115838
1415145202,0.12336892052194544
1415230357,0.13422007255139057
1415318348,0.09252669039145907
1415404679,0.1286624203821656
1415490608,0.13450292397660818
1415577186,0.16223067173637515
1415663787,0.15052508751458576
1415750001,0.1319796954314721
1415835175,0.1411338962605549
1415922834,0.13037974683544304
1416009405,0.12363636363636364
1416095310,0.14388489208633093
1416180704,0.13016270337922403
1416265952,0.1339712918660287
1416354811,0.13023255813953488
1416439932,0.12830188679245283
1416525566,0.11183355006501951
1416614318,0.13696808510638298
1416699960,0.11304347826086956
1416786577,0.11217183770883055
1416873463,0.12817412333736397
1416958575,0.1379746835443038
1417046220,0.11925465838509317
1417132435,0.12179487179487179
1417218857,0.1480978260869565
1417305319,0.14605418138987045
1417390740,0.13380281690140844
1417477758,0.13136094674556212
1417563707,0.12738095238095237
1417649557,0.14814814814814814
1417737517,0.1258426966292135
1417823425,0.13805522208883553
1417910250,0.14084507042253522
1417995287,0.13652694610778443
1418083089,0.14064362336114422
1418169138,0.1401985111662531
1418254061,0.12760416666666666
1418341759,0.12707838479809977
1418428530,0.1326949384404925
1418513751,0.1352112676056338
1418601586,0.14756258234519104
1418687455,0.12004801920768307
1418773483,0.12339331619537275
1418860025,0.1406451612903226
1418947034,0.13093858632676708
1419032477,0.13997308209959622
1419119171,0.14747736093143596
1419205748,0.13950617283950617
1419292640,0.15357142857142858
1419379199,0.15842839036755388
1419465134,0.15025252525252525
1419551799,0.17573872472783825
1419637509,0.13333333333333333
1419722883,0.11883691529709228
1419810599,0.13202933985330073
1419896567,0.14469078179696615
1419982504,0.1613722998729352
1420069374,0.12340966921119594
1420156773,0.09765625
1420242248,0.11225806451612903
1420329069,0.12779156327543426
1420415494,0.13071065989847716
1420502103,0.1423312883435583
1420588762,0.11827956989247312
1420674972,0.12162162162162163
1420761201,0.13659147869674185
1420846150,0.15204678362573099
1420934138,0.14015151515151514
1421020155,0.11036339165545088
1421105909,0.12289780077619664
1421193165,0.12014563106796117
1421279861,0.10893854748603352
1421365498,0.12015503875968993
1421452681,0.10960591133004927
1421538671,0.11556603773584906
1421623815,0.11552346570397112
1421711961,0.1296969696969697
1421797792,0.11662817551963048
1421883964,0.12287104622871046
1421969914,0.11764705882352941
1422056953,0.1225
1422143518,0.1125748502994012
1422228033,0.12323491655969192
1422314316,0.12200684150513112
1422403119,0.10776942355889724
1422489402,0.1392857142857143
1422574174,0.11166253101736973
1422662300,0.11421319796954314
1422748540,0.11442786069651742
1422834461,0.1286549707602339
1422921274,0.11150234741784038
1423007891,0.12249705535924617
1423093897,0.12742718446601942
1423180478,0.11721611721611722
1423265934,0.1259259259259259
1423353599,0.1368547418967587
1423439838,0.1592356687898089
1423525155,0.14429109159347553
1423611732,0.1284153005464481
1423698287,0.11533888228299644
1423782862,0.13132530120481928
1423870178,0.1187648456057007
1423958314,0.1646586345381526
1424044598,0.13373493975903614
1424130612,0.12953367875647667
1424215746,0.12109862671660425
1424302263,0.16272965879265092
1424389560,0.12655086848635236
1424476048,0.12372448979591837
1424562630,0.13965744400527008
1424648209,0.1484375
1424734690,0.1264222503160556
1424822034,0.13468013468013468
1424908246,0.11590296495956873
1424992852,0.12260536398467432
1425079977,0.09486166007905138
1425167939,0.1337579617834395
1425254350,0.13771712158808933
1425340403,0.153737658674189
1425427052,0.13745271122320302
1425512940,0.14104372355430184
1425598516,0.11166875784190715
1425684727,0.11310344827586206
1425772024,0.12157330154946365
1425857155,0.14490861618798956
1425944902,0.12383488681757657
1426031762,0.1180722891566265
1426118323,0.13150684931506848
1426204572,0.14107883817427386
1426290776,0.11594202898550725
1426377541,0.11533742331288344
1426460851,0.12698412698412698
1426550172,0.1309823677581864
1426635800,0.11126961483594865
1426722749,0.11739130434782609
1426809003,0.12452830188679245
1426893585,0.09975369458128079
1426982261,0.1509933774834437
1427068377,0.1169811320754717
1427155104,0.14545454545454545
1427240395,0.13351877607788595
1427327620,0.14513981358189082
1427414365,0.1432469304229195
1427499902,0.13924050632911392
1427584075,0.11214953271028037
1427672833,0.12860576923076922
1427759660,0.11618798955613577
1427845475,0.10619469026548672
1427932634,0.12452830188679245
1428018452,0.1125158027812895
1428105255,0.13685636856368563
1428191643,0.12590799031476999
1428277893,0.1073738680465718
1428363975,0.11896348645465253
1428451194,0.13414634146341464
1428537076,0.12017167381974249
1428618557,0.12352168199737187
1428709431,0.15151515151515152
1428795816,0.1446613088404133
1428882519,0.12391573729863693
1428969493,0.13520408163265307
1429055129,0.12688442211055276
1429141921,0.11392405063291139
1429228412,0.12376237623762376
1429314432,0.12549019607843137
1429400143,0.14627659574468085
1429487337,0.11616766467065869
1429574366,0.13272010512483573
1429659344,0.12516644474034622
1429746771,0.13372093023255813
1429832781,0.14906832298136646
1429919822,0.12071330589849108
1430006203,0.11425061425061425
1430092708,0.13186813186813187
1430178652,0.14082503556187767
1430265345,0.14409937888198757
1430349711,0.15601783060921248
1430437442,0.1423444976076555
1430524589,0.12648221343873517
1430610615,0.14878397711015737
1430696372,0.12320916905444126
1430783561,0.14420485175202155
1430869270,0.13214739517153748
1430956372,0.12960609911054638
1431042360,0.11264080100125157
1431127182,0.14528795811518325
1431215866,0.14112903225806453
1431302295,0.12690355329949238
1431387597,0.13856209150326798
1431474705,0.14171122994652408
1431560576,0.118508655126498
1431647658,0.13941018766756033
1431734151,0.147247119078105
1431819566,0.13596491228070176
1431906629,0.11172413793103449
1431993445,0.14359637774902975
1432079379,0.135
1432165998,0.09737827715355805
1432252787,0.11780455153949129
1432338933,0.1571994715984148
1432424999,0.12236842105263158
1432510644,0.1183206106870229
1432594647,0.08405438813349815
1432683040,0.1025
1432770983,0.1070528967254408
1432857525,0.13280212483399734
1432943921,0.11821974965229486
1433030384,0.1196808510638298
1433115637,0.12454212454212454
1433202454,0.09579100145137881
1433288650,0.1279229711141678
1433373890,0.15113350125944586
1433461379,0.16326530612244897
1433548180,0.15223097112860892
1433635013,0.14747736093143596
1433718233,0.13561470215462612
1433806569,0.14947089947089948
1433894139,0.14979757085020243
1433980401,0.13282247765006386
1434067098,0.13157894736842105
1434152535,0.1316818774445893
1434239116,0.12469135802469136
1434326315,0.15138282387190685
1434412712,0.14233576642335766
1434497626,0.1278600269179004
1434584346,0.11756935270805813
1434669423,0.1198044009779951
1434757156,0.13112164296998421
1434844186,0.12531645569620253
1434929664,0.14496644295302014
1435016279,0.10997067448680352
1435102897,0.10299869621903521
1435189352,0.12452350698856417
1435274073,0.11323155216284987
1435363022,0.11447368421052631
1435449364,0.14130434782608695
1435535360,0.13199426111908177
1435620935,0.14037433155080214
1435708191,0.13237221494102228
1435795098,0.10353866317169069
1435881271,0.12807881773399016
1435967230,0.13398294762484775
1436054327,0.12738853503184713
1436140484,0.11877394636015326
1436226454,0.145748987854251
1436313358,0.14120667522464697
1436376871,0.0968944099378882
1436486003,0.13297150610583447
1436569981,0.13900709219858157
1436658643,0.16290726817042606
1436745295,0.12816901408450704
1436829993,0.13049853372434017
1436917937,0.12142857142857143
1436999815,0.11538461538461539
1437091082,0.14955640050697086
1437176763,0.1352405721716515
1437263106,0.1424802110817942
1437349579,0.1444582814445828
1437435510,0.1198501872659176
1437522954,0.14322916666666666
1437609425,0.13642384105960265
1437695763,0.13387660069848661
1437782146,0.12049689440993788
1437868134,0.15082382762991128
1437953432,0.12605042016806722
1438041408,0.13702623906705538
1438127345,0.14627285513361463
1438214398,0.1211750305997552
1438298701,0.1741424802110818
1438387112,0.12885906040268458
1438472620,0.16524216524216523
1438558518,0.16348448687350836
1438645903,0.1565217391304348
1438732697,0.1697860962566845
1438818453,0.17268041237113402
1438905455,0.15341701534170155
1438989561,0.15066666666666667
1439078209,0.1441326530612245
1439162807,0.16988950276243095
1439250766,0.14543114543114544
1439336648,0.1598984771573604
1439423622,0.17503217503217502
1439510234,0.15462610899873258
1439595722,0.15544041450777202
1439682304,0.15337423312883436
1439769391,0.1618798955613577
1439855910,0.16230366492146597
1439942215,0.1806930693069307
1440028316,0.17042606516290726
1440114619,0.1564039408866995
1440201225,0.15967523680649526
1440286792,0.15842839036755388
1440373780,0.15937940761636107
1440459719,0.15384615384615385
1440547173,0.1599479843953186
1440632237,0.1794228356336261
1440719811,0.14516129032258066
1440806285,0.13910761154855644
1440891787,0.15422276621787026
1440978418,0.14866581956797967
1441065458,0.1677762982689747
1441151352,0.1586021505376344
1441238163,0.1417624521072797
1441323453,0.13527180783817952
1441410444,0.14193548387096774
1441496165,0.16140350877192983
1441583947,0.12303980699638119
1441667416,0.1423027166882277
1441754463,0.12700729927007298
1441840424,0.13135593220338984
1441929592,0.14595375722543352
1442015154,0.1625487646293888
1442102208,0.1507607192254495
1442187907,0.18410596026490067
1442274707,0.13291925465838508
1442360229,0.12919896640826872
1442446389,0.1452991452991453
1442533349,0.11300919842312747
1442619003,0.1259946949602122
1442707003,0.16323907455012854
1442792202,0.15394402035623408
1442879817,0.13291139240506328
1442966221,0.16462585034013605
1443051837,0.13374233128834356
1443139187,0.1283068783068783
1443225528,0.14904458598726114
1443310160,0.1582537517053206
1443397957,0.12903225806451613
1443484659,0.13550135501355012
1443571142,0.16620111731843576
1443657435,0.1414752116082225
1443742311,0.18055555555555555
1443830327,0.09582309582309582
1443915454,0.13819095477386933
1443971117,0.10394736842105264
1444088191,0.13575757575757577
1444175096,0.15760111576011157
1444262048,0.15885416666666666
1444348755,0.15510204081632653
1444434418,0.14120667522464697
1444520601,0.13289473684210526
1444605415,0.1547029702970297
1444694113,0.16365824308062576
1444780744,0.16154873164218958
1444866811,0.14337349397590363
1444951905,0.1731984829329962
1445039831,0.15584415584415584
1445125533,0.15354838709677418
1445208681,0.16823687752355315
1445298804,0.17654808959156784
1445384493,0.14416775884665792
1445471994,0.17060367454068243
1445556161,0.14795918367346939
1445644469,0.1267605633802817
1445731114,0.17608409986859397
1445817533,0.13561643835616438
1445902096,0.16293532338308458
1445989482,0.1309987029831388
1446076676,0.1337126600284495
1446162597,0.15721649484536082
1446248541,0.1471652593486128
1446335655,0.18044077134986225
1446422330,0.1345679012345679
1446508546,0.15853658536585366
1446594792,0.12846347607052896
1446681439,0.13903743315508021
1446767773,0.16620111731843576
1446853046,0.15048543689320387
1446940756,0.13478818998716302
1447026901,0.13297872340425532
1447113314,0.14775725593667546
1447199306,0.13882063882063883
1447285541,0.14904458598726114
1447371974,0.14358322744599747
1447459191,0.1483375959079284
1447545517,0.16918844566712518
1447631723,0.15315315315315314
1447717719,0.16338028169014085
1447803796,0.14470284237726097
1447891184,0.16827586206896553
1447977190,0.15918367346938775
1448063130,0.14475431606905712
1448149296,0.16427640156453716
1448235201,0.1349527665317139
1448322501,0.14432989690721648
1448408794,0.14795918367346939
1448495901,0.1523809523809524
1448580061,0.12646675358539766
1448666803,0.13903743315508021
1448754398,0.14167812929848694
1448841363,0.16361071932299012
1448927919,0.1704697986577181
1449012776,0.13076923076923078
1449100246,0.13424657534246576
1449186883,0.16276041666666666
1449273361,0.13594771241830064
1449358653,0.12211668928086838
1449445635,0.15436241610738255
1449532583,0.13870541611624834
1449618829,0.1514360313315927
1449704595,0.1481028151774786
1449789053,0.1559278350515464
1449878159,0.15147783251231528
1449963571,0.13199426111908177
1450050869,0.14213197969543148
1450136226,0.14431673052362706
1450223541,0.1374233128834356
1450309857,0.152317880794702
1450395298,0.15528781793842034
1450482780,0.13043478260869565
1450566883,0.11842105263157894
1450653136,0.11853720050441362
1450741210,0.1292270531400966
1450828688,0.1309987029831388
1450914996,0.13263979193758127
1451000450,0.12055837563451777
1451087915,0.15971223021582734
1451173249,0.14285714285714285
1451260412,0.14247669773635152
1451346185,0.1430615164520744
1451433425,0.1276005547850208
1451518883,0.12379807692307693
1451605582,0.14842767295597484
1451691271,0.13092269326683292
1451778774,0.13911845730027547
1451865061,0.13689700130378096
1451951782,0.14955640050697086
1452037753,0.16988950276243095
1452123071,0.13738441215323646
1452209103,0.13414634146341464
1452297059,0.1355263157894737
1452383345,0.14650537634408603
1452469679,0.134180790960452
1452554020,0.13774834437086092
1452642134,0.11948051948051948
1452727368,0.14887640449438203
1452812863,0.12066752246469833
1452902098,0.13971539456662355
1452988594,0.14565826330532214
1453073065,0.1288723667905824
1453160976,0.14777070063694267
1453246152,0.12807244501940493
1453334225,0.14790575916230367
1453419320,0.12674094707520892
1453507199,0.14766839378238342
1453591750,0.11904761904761904
1453679829,0.12098427887901572
1453766247,0.11864406779661017
1453852668,0.13421418636995827
1453938692,0.13046594982078852
1454025123,0.1343385880740233
1454110676,0.13530655391120508
1454198023,0.14118457300275483
1454284746,0.1279317697228145
1454370827,0.13561741613133477
1454457388,0.126193724420191
1454543586,0.14355400696864112
1454629568,0.13210130047912388
1454716443,0.14652777777777778
1454801691,0.15666901905434016
1454889461,0.1268090971743625
1454975596,0.12491077801570306
1455062336,0.14397163120567377
1455147988,0.13238434163701068
1455234859,0.1542087542087542
1455321556,0.17412587412587413
1455407439,0.14086471408647142
1455494343,0.11285909712722299
1455580744,0.14438884917798428
1455667091,0.11830201809324982
1455753197,0.14012303485987695
1455839364,0.12856150104239056
1455926098,0.15119549929676512
1456012751,0.14438122332859174
1456098541,0.1375259156876296
1456185338,0.15
1456271769,0.14315209910529939
1456358291,0.15324858757062146
1456444296,0.13758146270818247
1456530992,0.13444213444213443
1456617409,0.12619926199261994
1456703587,0.13263157894736843
1456790015,0.1416490486257928
1456876596,0.11793103448275861
1456963081,0.1345480028030834
1457048968,0.12038303693570451
1457135787,0.12956335003579098
1457221374,0.12080057183702644
1457308709,0.12167553191489362
1457393815,0.14138641043239533
1457481357,0.12535816618911175
1457567864,0.1262868908716541
1457654093,0.1371866295264624
1457740759,0.15028901734104047
1457827136,0.14345114345114346
1457913154,0.14394993045897078
1457999677,0.13310344827586207
1458085908,0.14508138711960367
1458172622,0.15160349854227406
1458258487,0.15482573726541554
1458344397,0.13480885311871227
1458431902,0.1676096181046676
1458517455,0.1367053998632946
1458604326,0.14295580110497239
1458655927,0.09643605870020965
1458777575,0.11474219317356572
1458863697,0.16150740242261102
1458950303,0.16735537190082644
1459036626,0.15431679129843645
1459122896,0.13708019191226867
1459209469,0.1494490358126722
1459295913,0.13935574229691877
1459382112,0.15902777777777777
1459467779,0.1622746185852982
1459554783,0.13664596273291926
1459641319,0.16424116424116425
1459727781,0.16391184573002754
1459814341,0.13314244810307801
1459900749,0.15168943206326385
1459986318,0.15433854907539118
1460072883,0.15450035435861093
1460159323,0.12830957230142567
1460246021,0.1368124118476728
1460332448,0.11360448807854137
1460418869,0.12014388489208633
1460505481,0.11929107021131562
1460591587,0.13991769547325103
1460678237,0.13460231135282122
1460764402,0.15176715176715178
1460851020,0.12681912681912683
1460937571,0.13432835820895522
1461023488,0.14528703047484054
1461109618,0.15858073859522084
1461196663,0.1429553264604811
1461282008,0.16883116883116883
1461368171,0.16
1461455749,0.17510259917920656
1461541863,0.14791666666666667
1461628665,0.15208613728129206
1461714627,0.15
1461801457,0.156794425087108
1461887927,0.16842847075405215
1461973561,0.15620641562064155
1462060572,0.14948096885813147
1462146755,0.15577190542420027
1462233335,0.16275764036958068
1462319639,0.13445378151260504
1462406241,0.1462912087912088
1462491946,0.14092140921409213
1462578750,0.1453287197231834
1462665201,0.17598908594815826
1462751362,0.17440225035161744
1462838305,0.1706648389307745
1462924666,0.15983321751216123
1463011191,0.14110871130309574
1463097597,0.15555555555555556
1463183330,0.14589235127478753
1463269701,0.15416958654519972
1463356419,0.1659779614325069
1463443113,0.16819787985865725
1463529481,0.1629327902240326
1463615802,0.17330538085255065
1463702368,0.18015482054890922
1463788395,0.1676975945017182
1463875039,0.17979094076655053
1463961339,0.15416379903647626
1464047474,0.18276580958999306
1464133884,0.16111111111111112
1464220506,0.15789473684210525
1464306343,0.14215686274509803
1464393535,0.1749829118250171
1464479936,0.16081460674157302
1464565749,0.16643835616438357
1464652646,0.1544943820224719
1464739137,0.16821097647897362
1464825002,0.15921787709497207
1464911689,0.16759388038942977
1464998331,0.17925824175824176
1465084225,0.1506849315068493
1465171068,0.14750692520775624
1465257460,0.1523937963587323
1465343878,0.15145081387119605
1465430084,0.15389972144846797
1465516313,0.16077616077616078
1465602977,0.14982078853046596
1465689478,0.16027397260273973
1465775417,0.1748201438848921
1465861790,0.16060398078242966
1465948684,0.15597569209993248
1466034542,0.14080656185919344
1466121405,0.1457142857142857
1466207642,0.14125087842586087
1466294318,0.14596062457569586
1466380654,0.136908962597036
1466466856,0.1489061397318278
1466553318,0.18157181571815717
1466639252,0.15006821282401092
1466726093,0.15010141987829614
1466812444,0.14760914760914762
1466899164,0.18324982104509663
1466985331,0.1502086230876217
1467071987,0.17229496898690558
1467157943,0.16120218579234974
1467244622,0.16357388316151203
1467331177,0.16062544420753375
1467417221,0.15757162346521145
1467503867,0.15994236311239193
1467590060,0.15082644628099173
1467676369,0.1487935656836461
1467762876,0.1581259150805271
1467848824,0.1507991660875608
1467935839,0.15861130020422057
1468022273,0.15741391426563597
1468108450,0.1565155807365439
1468195073,0.14845360824742268
1468280874,0.16678395496129486
1468367947,0.15040650406504066
1468453251,0.15527950310559005
1468539752,0.16481994459833796
1468626925,0.15932914046121593
1468713186,0.17859577368779822
1468799291,0.16936050597329586
1468886338,0.1864406779661017
1468972252,0.16690140845070423
1469058888,0.14439655172413793
1469144980,0.16036414565826332
1469231502,0.14583333333333334
1469318209,0.1364590622813156
1469403748,0.12878787878787878
1469490815,0.14903846153846154
1469577560,0.14812286689419796
1469663869,0.1808659217877095
1469750315,0.17412587412587413
1469836710,0.164804469273743
1469923008,0.1463932107496464
1470008948,0.15763546798029557
1470095078,0.15416666666666667
1470181750,0.17712691771269176
1470268698,0.1481994459833795
1470354907,0.17305061559507523
1470441400,0.15384615384615385
1470527917,0.1461864406779661
1470614069,0.15324858757062146
1470700018,0.15038650737877723
1470787190,0.14395527603074773
1470873366,0.15177923021060277
1470959676,0.15177923021060277
1471045946,0.155
1471131723,0.1457142857142857
1471218961,0.13726835964310227
1471305375,0.16062884483937115
1471391787,0.16052814454482278
1471478070,0.13356643356643358
1471564504,0.15552427867698804
1471651186,0.15342087076710437
1471737514,0.16
1471823788,0.16045038705137227
1471909326,0.17449194113524877
1471996561,0.14335664335664336
1472082360,0.1638418079096045
1472168819,0.15800711743772242
1472255973,0.17306350314026517
